lemma	frequency	rank	band_id
culpable	2902.0	1093	2
sentimiento	2902.0	1094	2
imaginar	2896.0	1095	2
secundario	2895.0	1096	2
juez	2895.0	1097	2
ejemplo	2890.0	1098	2
precio	2889.0	1099	2
jugando	2888.0	1100	2
depender	2886.0	1101	2
proteger	2883.0	1102	2
encuentro	2879.0	1103	2
montón	2874.0	1104	2
manejar	2873.0	1105	2
brillante	2868.0	1106	2
francés	2868.0	1107	2
luna	2866.0	1108	2
inglés	2861.0	1109	2
diario	2860.0	1110	2
defensa	2852.0	1111	2
isla	2848.0	1112	2
desaparecido	2842.0	1113	2
investigar	2842.0	1114	2
empezó	2842.0	1115	2
practicar	2842.0	1116	2
elección	2841.0	1117	2
lee	2838.0	1118	2
amenazar	2833.0	1119	2
trampa	2824.0	1120	2
pensado	2824.0	1121	2
banda	2823.0	1122	2
parejo	2822.0	1123	2
valor	2812.0	1124	2
gordo	2807.0	1125	2
vuelva	2807.0	1126	2
cuestión	2806.0	1127	2
agarrar	2801.0	1128	2
obviamente	2799.0	1129	2
nacer	2797.0	1130	2
reconocer	2796.0	1131	2
mar	2792.0	1132	2
hermanos	2790.0	1133	2
presión	2784.0	1134	2
viajar	2778.0	1135	2
río	2774.0	1136	2
enamorado	2770.0	1137	2
miembro	2762.0	1138	2
cruzar	2762.0	1139	2
estación	2759.0	1140	2
estudiante	2759.0	1141	2
laboratorio	2757.0	1142	2
tía	2757.0	1143	2
marchar	2756.0	1144	2
oscuro	2755.0	1145	2
verdadero	2751.0	1146	2
huir	2745.0	1147	2
silla	2740.0	1148	2
unidad	2739.0	1149	2
huella	2737.0	1150	2
responsable	2726.0	1151	2
área	2725.0	1152	2
objetivo	2721.0	1153	2
diente	2720.0	1154	2
reina	2718.0	1155	2
bello	2715.0	1156	2
sur	2712.0	1157	2
nueve	2708.0	1158	2
empleo	2707.0	1159	2
monstruo	2703.0	1160	2
verde	2700.0	1161	2
proyecto	2698.0	1162	2
marca	2688.0	1163	2
revisar	2685.0	1164	2
encantado	2685.0	1165	2
vecino	2681.0	1166	2
formas	2680.0	1167	2
evidencia	2680.0	1168	2
archivo	2679.0	1169	2
reinar	2672.0	1170	2
huevo	2672.0	1171	2
pistola	2667.0	1172	2
sucio	2665.0	1173	2
sentar	2663.0	1174	2
vacío	2660.0	1175	2
riesgo	2655.0	1176	2
disco	2653.0	1177	2
reír	2651.0	1178	2
memoria	2637.0	1179	2
turno	2628.0	1180	2
profesional	2625.0	1181	2
pelear	2621.0	1182	2
interior	2617.0	1183	2
extrañar	2614.0	1184	2
menor	2607.0	1185	2
golpear	2600.0	1186	2
ruido	2595.0	1187	2
robert	2590.0	1188	2
construir	2589.0	1189	2
tiro	2585.0	1190	2
santa	2584.0	1191	2
cuento	2583.0	1192	2
efecto	2580.0	1193	2
ciento	2579.0	1194	2
definitivamente	2576.0	1195	2
bola	2576.0	1196	2
piel	2572.0	1197	2
embargo	2568.0	1198	2
cuentas	2556.0	1199	2
nick	2555.0	1200	2
retirar	2551.0	1201	2
intención	2550.0	1202	2
muchísimo	2548.0	1203	2
modos	2546.0	1204	2
playa	2544.0	1205	2
herida	2542.0	1206	2
fe	2542.0	1207	2
mami	2539.0	1208	2
primo	2531.0	1209	2
pedazos	2530.0	1210	2
política	2522.0	1211	2
cine	2520.0	1212	2
grado	2519.0	1213	2
piernas	2518.0	1214	2
asiento	2514.0	1215	2
sargento	2506.0	1216	2
calor	2502.0	1217	2
feo	2498.0	1218	2
larga	2489.0	1219	2
profundo	2482.0	1220	2
movimiento	2482.0	1221	2
fantasma	2480.0	1222	2
pertenecer	2477.0	1223	2
tommy	2475.0	1224	2
sonido	2474.0	1225	2
animales	2471.0	1226	2
arruinar	2461.0	1227	2
toca	2461.0	1228	2
dispuesto	2460.0	1229	2
militar	2450.0	1230	2
famoso	2446.0	1231	2
celular	2442.0	1232	2
televisión	2438.0	1233	2
tomé	2438.0	1234	2
registro	2430.0	1235	2
ángel	2428.0	1236	2
despedir	2427.0	1237	2
pecho	2424.0	1238	2
tv	2424.0	1239	2
judío	2422.0	1240	2
sobrevivir	2420.0	1241	2
fuente	2420.0	1242	2
directo	2419.0	1243	2
engañar	2413.0	1244	2
cuello	2412.0	1245	2
mejorar	2411.0	1246	2
viernes	2410.0	1247	2
absolutamente	2409.0	1248	2
incluir	2404.0	1249	2
lástima	2402.0	1250	2
nacional	2402.0	1251	2
hielo	2382.0	1252	2
camioneta	2382.0	1253	2
grave	2378.0	1254	2
empresa	2374.0	1255	2
vacaciones	2372.0	1256	2
reloj	2372.0	1257	2
ruso	2371.0	1258	2
espíritu	2366.0	1259	2
amenaza	2360.0	1260	2
tarea	2357.0	1261	2
batalla	2352.0	1262	2
relaciones	2350.0	1263	2
atrapar	2347.0	1264	2
revista	2340.0	1265	2
admitir	2340.0	1266	2
escrito	2337.0	1267	2
local	2337.0	1268	2
discutir	2337.0	1269	2
secundaria	2336.0	1270	2
interés	2333.0	1271	2
invitado	2329.0	1272	2
bienvenida	2324.0	1273	2
carter	2323.0	1274	2
lucir	2322.0	1275	2
delante	2322.0	1276	2
pasear	2319.0	1277	2
piedra	2313.0	1278	2
medicina	2304.0	1279	2
cadáver	2304.0	1280	2
dato	2300.0	1281	2
desastre	2295.0	1282	2
tomado	2295.0	1283	2
saca	2294.0	1284	2
sábado	2287.0	1285	2
soldar	2285.0	1286	2
jóvenes	2283.0	1287	2
condición	2282.0	1288	2
flores	2280.0	1289	2
teniente	2280.0	1290	2
políticamente	2279.0	1291	2
mono	2273.0	1292	2
pastel	2273.0	1293	2
acceso	2272.0	1294	2
tiempos	2265.0	1295	2
botella	2265.0	1296	2
ted	2264.0	1297	2
montaña	2264.0	1298	2
limpiar	2263.0	1299	2
periódico	2263.0	1300	2
evidenciar	2263.0	1301	2
cómodo	2262.0	1302	2
felicitación	2262.0	1303	2
sexy	2256.0	1304	2
disparo	2256.0	1305	2
herir	2256.0	1306	2
bosque	2254.0	1307	2
recién	2249.0	1308	2
fútbol	2247.0	1309	2
almuerzo	2247.0	1310	2
saltar	2244.0	1311	2
devolver	2243.0	1312	2
nariz	2241.0	1313	2
acusar	2237.0	1314	2
complicado	2230.0	1315	2
homicidio	2228.0	1316	2
demostrar	2227.0	1317	2
puntos	2223.0	1318	2
camisa	2218.0	1319	2
últimamente	2214.0	1320	2
socio	2212.0	1321	2
seguramente	2207.0	1322	2
afectar	2205.0	1323	2
noventa	2204.0	1324	2
debido	2203.0	1325	2
oferta	2202.0	1326	2
humanos	2195.0	1327	2
humar	2195.0	1328	2
lanzar	2195.0	1329	2
come	2194.0	1330	2
pollo	2194.0	1331	2
lucas	2191.0	1332	2
federal	2187.0	1333	2
chocolate	2185.0	1334	2
dueño	2182.0	1335	2
responsabilidad	2181.0	1336	2
solamente	2181.0	1337	2
prisa	2180.0	1338	2
terrorista	2178.0	1339	2
presente	2174.0	1340	2
negar	2172.0	1341	2
descansar	2167.0	1342	2
empleado	2165.0	1343	2
acto	2165.0	1344	2
época	2161.0	1345	2
condenar	2160.0	1346	2
apuesta	2160.0	1347	2
fallar	2150.0	1348	2
confirmar	2150.0	1349	2
averiguar	2149.0	1350	2
parque	2149.0	1351	2
robo	2146.0	1352	2
confianza	2145.0	1353	2
adulto	2145.0	1354	2
peso	2145.0	1355	2
cáncer	2143.0	1356	2
criminal	2142.0	1357	2
taxi	2141.0	1358	2
modelo	2138.0	1359	2
red	2135.0	1360	2
kilómetro	2132.0	1361	2
apoyo	2132.0	1362	2
planear	2131.0	1363	2
aguantar	2124.0	1364	2
asesinado	2121.0	1365	2
felices	2120.0	1366	2
mencionar	2119.0	1367	2
avanzar	2119.0	1368	2
puro	2115.0	1369	2
temporada	2114.0	1370	2
indicar	2113.0	1371	2
gratis	2112.0	1372	2
fumar	2111.0	1373	2
desgraciado	2111.0	1374	2
meta	2107.0	1375	2
crédito	2101.0	1376	2
parís	2099.0	1377	2
cubierto	2098.0	1378	2
justicia	2096.0	1379	2
premio	2096.0	1380	2
inmediato	2093.0	1381	2
serie	2090.0	1382	2
aeropuerto	2087.0	1383	2
escalera	2085.0	1384	2
jugador	2082.0	1385	2
emplear	2081.0	1386	2
cuchillo	2080.0	1387	2
helado	2079.0	1388	2
total	2079.0	1389	2
ordenar	2077.0	1390	2
extra	2076.0	1391	2
renunciar	2075.0	1392	2
despedido	2075.0	1393	2
guapo	2074.0	1394	2
favorito	2073.0	1395	2
interesado	2073.0	1396	2
maría	2069.0	1397	2
copia	2067.0	1398	2
especialmente	2063.0	1399	2
poderoso	2059.0	1400	2
comienzo	2058.0	1401	2
campamento	2053.0	1402	2
carga	2053.0	1403	2
uso	2052.0	1404	2
repente	2049.0	1405	2
efectivo	2038.0	1406	2
físico	2037.0	1407	2
cuesta	2036.0	1408	2
científico	2036.0	1409	2
contrato	2032.0	1410	2
naturaleza	2031.0	1411	2
permanecer	2031.0	1412	2
visión	2031.0	1413	2
seguido	2025.0	1414	2
venta	2023.0	1415	2
contento	2019.0	1416	2
bala	2017.0	1417	2
líder	2014.0	1418	2
bote	2012.0	1419	2
oeste	2012.0	1420	2
pan	2007.0	1421	2
falso	2007.0	1422	2
marcha	2005.0	1423	2
honesto	2004.0	1424	2
ideas	1999.0	1425	2
natural	1997.0	1426	2
leche	1997.0	1427	2
abiertamente	1997.0	1428	2
entrevista	1996.0	1429	2
datos	1996.0	1430	2
domingo	1994.0	1431	2
cantidad	1994.0	1432	2
pago	1990.0	1433	2
velocidad	1987.0	1434	2
conexión	1984.0	1435	2
washington	1982.0	1436	2
prensa	1982.0	1437	2
reunir	1974.0	1438	2
propiedad	1972.0	1439	2
necesidad	1971.0	1440	2
comandante	1969.0	1441	2
colegio	1969.0	1442	2
débil	1967.0	1443	2
atractivo	1966.0	1444	2
leo	1965.0	1445	2
gas	1959.0	1446	2
ciencia	1957.0	1447	2
casas	1955.0	1448	2
vistazo	1954.0	1449	2
actor	1953.0	1450	2
copa	1951.0	1451	2
armado	1951.0	1452	2
página	1947.0	1453	2
utilizar	1945.0	1454	2
humor	1943.0	1455	2
artículo	1939.0	1456	2
nuevas	1939.0	1457	2
social	1935.0	1458	2
atender	1934.0	1459	2
despacio	1933.0	1460	2
mata	1933.0	1461	2
viento	1932.0	1462	2
odiar	1929.0	1463	2
rostro	1929.0	1464	2
privar	1929.0	1465	2
plato	1920.0	1466	2
niñas	1918.0	1467	2
roto	1913.0	1468	2
tontería	1912.0	1469	2
talento	1910.0	1470	2
dormido	1909.0	1471	2
ponte	1908.0	1472	2
pérdida	1907.0	1473	2
alemán	1903.0	1474	2
completar	1902.0	1475	2
seguros	1901.0	1476	2
aparentemente	1899.0	1477	2
pequeños	1899.0	1478	2
tecnología	1899.0	1479	2
virus	1894.0	1480	2
donna	1894.0	1481	2
pegar	1893.0	1482	2
máximo	1892.0	1483	2
negros	1891.0	1484	2
parecido	1890.0	1485	2
pesadilla	1890.0	1486	2
arrestar	1889.0	1487	2
victoria	1888.0	1488	2
amante	1887.0	1489	2
límite	1885.0	1490	2
pedido	1884.0	1491	2
observar	1882.0	1492	2
sheriff	1879.0	1493	2
entró	1879.0	1494	2
enferma	1878.0	1495	2
rata	1878.0	1496	2
declarar	1876.0	1497	2
pescar	1875.0	1498	2
juegos	1874.0	1499	2
hueso	1873.0	1500	2
asuntos	1869.0	1501	2
asistente	1867.0	1502	2
coger	1859.0	1503	2
lucha	1858.0	1504	2
chiste	1857.0	1505	2
fuerzas	1857.0	1506	2
estrellas	1854.0	1507	2
mirada	1853.0	1508	2
encender	1852.0	1509	2
pintura	1850.0	1510	2
vehículo	1849.0	1511	2
funeral	1849.0	1512	2
ladrón	1849.0	1513	2
colega	1849.0	1514	2
abierta	1844.0	1515	2
teoría	1844.0	1516	2
historias	1842.0	1517	2
comercial	1841.0	1518	2
prisionero	1837.0	1519	2
complicar	1836.0	1520	2
londres	1832.0	1521	2
jardín	1832.0	1522	2
discurso	1831.0	1523	2
puente	1829.0	1524	2
contrario	1829.0	1525	2
central	1825.0	1526	2
muchacha	1823.0	1527	2
malos	1822.0	1528	2
tomas	1820.0	1529	2
mercado	1815.0	1530	2
obligar	1814.0	1531	2
lengua	1813.0	1532	2
disponer	1813.0	1533	2
salvaje	1812.0	1534	2
explotar	1811.0	1535	2
belleza	1808.0	1536	2
enfermera	1807.0	1537	2
california	1804.0	1538	2
legal	1803.0	1539	2
incendio	1802.0	1540	2
decidido	1802.0	1541	2
autoridad	1801.0	1542	2
descanso	1799.0	1543	2
humana	1793.0	1544	2
adorar	1790.0	1545	2
correo	1787.0	1546	2
esconder	1786.0	1547	2
usado	1785.0	1548	2
siglo	1782.0	1549	2
suficientemente	1777.0	1550	2
criatura	1775.0	1551	2
desayuno	1775.0	1552	2
lunes	1774.0	1553	2
material	1768.0	1554	2
canal	1765.0	1555	2
análisis	1764.0	1556	2
genio	1763.0	1557	2
caray	1757.0	1558	2
mando	1757.0	1559	2
bebida	1756.0	1560	2
cable	1754.0	1561	2
vergüenza	1754.0	1562	2
legalmente	1754.0	1563	2
borracho	1753.0	1564	2
agujero	1753.0	1565	2
metido	1752.0	1566	2
pata	1751.0	1567	2
mapa	1748.0	1568	2
sara	1747.0	1569	2
ciego	1746.0	1570	2
motor	1744.0	1571	2
negra	1740.0	1572	2
artista	1740.0	1573	2
encargar	1740.0	1574	2
cía	1740.0	1575	2
barrio	1738.0	1576	2
paquete	1737.0	1577	2
valiente	1732.0	1578	2
búsqueda	1728.0	1579	2
cadena	1724.0	1580	2
techo	1724.0	1581	2
prostituta	1723.0	1582	2
estadounidense	1722.0	1583	2
cigarrillo	1721.0	1584	2
piloto	1721.0	1585	2
paseo	1721.0	1586	2
celebrar	1721.0	1587	2
agencia	1719.0	1588	2
desnudo	1719.0	1589	2
firme	1719.0	1590	2
proceso	1719.0	1591	2
boleto	1718.0	1592	2
apagar	1716.0	1593	2
tamaño	1711.0	1594	2
costa	1711.0	1595	2
internet	1709.0	1596	2
declaración	1705.0	1597	2
preso	1702.0	1598	2
vegas	1701.0	1599	2
alcohol	1700.0	1600	2
original	1699.0	1601	2
grabar	1698.0	1602	2
esquina	1698.0	1603	2
olvidado	1696.0	1604	2
milagro	1696.0	1605	2
chaqueta	1696.0	1606	2
pieza	1695.0	1607	2
tormenta	1695.0	1608	2
planta	1694.0	1609	2
fiscal	1692.0	1610	2
escoger	1687.0	1611	2
directamente	1687.0	1612	2
pelota	1684.0	1613	2
bella	1683.0	1614	2
distancia	1683.0	1615	2
pesado	1682.0	1616	2
superior	1681.0	1617	2
ocultar	1681.0	1618	2
oscuridad	1678.0	1619	2
clave	1674.0	1620	2
superar	1674.0	1621	2
pájaro	1672.0	1622	2
inmediatamente	1671.0	1623	2
parado	1670.0	1624	2
méxico	1669.0	1625	2
princesa	1669.0	1626	2
afortunado	1668.0	1627	2
esfuerzo	1667.0	1628	2
cerdo	1665.0	1629	2
inventar	1664.0	1630	2
rueda	1661.0	1631	2
majestad	1660.0	1632	2
alcalde	1659.0	1633	2
poquito	1658.0	1634	2
paga	1656.0	1635	2
jurado	1653.0	1636	2
pensamiento	1652.0	1637	2
ganado	1651.0	1638	2
centavo	1650.0	1639	2
ganador	1642.0	1640	2
experto	1641.0	1641	2
mina	1640.0	1642	2
olor	1640.0	1643	2
acompañar	1640.0	1644	2
político	1639.0	1645	2
perseguir	1639.0	1646	2
lección	1638.0	1647	2
teatro	1638.0	1648	2
carlos	1636.0	1649	2
aburrido	1636.0	1650	2
liberar	1636.0	1651	2
espectáculo	1636.0	1652	2
eeuu	1633.0	1653	2
tercera	1632.0	1654	2
negativo	1627.0	1655	2
sociedad	1622.0	1656	2
firma	1621.0	1657	2
suelto	1620.0	1658	2
rodilla	1610.0	1659	2
menudo	1608.0	1660	2
distanciar	1606.0	1661	2
liso	1605.0	1662	2
roja	1605.0	1663	2
tercer	1604.0	1664	2
tomo	1603.0	1665	2
quemar	1602.0	1666	2
violar	1602.0	1667	2
curso	1602.0	1668	2
objeto	1602.0	1669	2
bolsillo	1601.0	1670	2
anterior	1597.0	1671	2
sombrero	1597.0	1672	2
cien	1596.0	1673	2
tratamiento	1594.0	1674	2
acabado	1593.0	1675	2
truco	1589.0	1676	2
polvo	1588.0	1677	2
cazar	1587.0	1678	2
américa	1586.0	1679	2
probable	1585.0	1680	2
voto	1583.0	1681	2
magia	1582.0	1682	2
conocimiento	1581.0	1683	2
nieve	1578.0	1684	2
fotografía	1578.0	1685	2
romántico	1577.0	1686	2
obvio	1577.0	1687	2
china	1576.0	1688	2
adán	1573.0	1689	2
sensación	1572.0	1690	2
protección	1572.0	1691	2
letra	1571.0	1692	2
aéreo	1570.0	1693	2
fila	1570.0	1694	2
adn	1569.0	1695	2
químico	1567.0	1696	2
maravillosa	1565.0	1697	2
escenario	1564.0	1698	2
perfectamente	1563.0	1699	2
apoyar	1562.0	1700	2
sencillo	1561.0	1701	2
mundial	1560.0	1702	2
senador	1560.0	1703	2
lento	1559.0	1704	2
pedazo	1557.0	1705	2
realizar	1556.0	1706	2
cero	1554.0	1707	2
documento	1553.0	1708	2
recibido	1553.0	1709	2
simon	1553.0	1710	2
tonta	1553.0	1711	2
práctico	1552.0	1712	2
estupidez	1552.0	1713	2
pecado	1550.0	1714	2
inútil	1548.0	1715	2
fabuloso	1545.0	1716	2
cercano	1544.0	1717	2
bolso	1540.0	1718	2
absoluto	1538.0	1719	2
desconocido	1538.0	1720	2
piscina	1538.0	1721	2
civil	1534.0	1722	2
dispositivo	1534.0	1723	2
apuntar	1531.0	1724	2
derechos	1531.0	1725	2
labio	1529.0	1726	2
callar	1529.0	1727	2
técnico	1529.0	1728	2
vives	1528.0	1729	2
joder	1526.0	1730	2
ilegal	1521.0	1731	2
papeles	1519.0	1732	2
rosa	1519.0	1733	2
pasillo	1518.0	1734	2
helicóptero	1518.0	1735	2
expediente	1516.0	1736	2
defender	1516.0	1737	2
espada	1515.0	1738	2
provocar	1515.0	1739	2
cura	1513.0	1740	2
cuán	1511.0	1741	2
kilo	1511.0	1742	2
emoción	1510.0	1743	2
lago	1509.0	1744	2
tira	1506.0	1745	2
indio	1506.0	1746	2
fecha	1504.0	1747	2
tesoro	1504.0	1748	2
pene	1503.0	1749	2
asombroso	1502.0	1750	2
amistad	1501.0	1751	2
gloria	1500.0	1752	2
barato	1499.0	1753	2
carretera	1499.0	1754	2
bruja	1497.0	1755	2
entrega	1495.0	1756	2
combatir	1495.0	1757	2
mentiras	1495.0	1758	2
explicación	1494.0	1759	2
lluvia	1488.0	1760	2
personaje	1488.0	1761	2
altura	1486.0	1762	2
mónica	1486.0	1763	2
pongo	1483.0	1764	2
vigilar	1482.0	1765	2
des	1482.0	1766	2
deuda	1482.0	1767	2
disponible	1481.0	1768	2
físicamente	1479.0	1769	2
juntas	1478.0	1770	2
alternativo	1477.0	1771	2
ruta	1476.0	1772	2
nuevamente	1475.0	1773	2
producir	1474.0	1774	2
interno	1471.0	1775	2
representar	1471.0	1776	2
gigante	1469.0	1777	2
salón	1467.0	1778	2
enviado	1467.0	1779	2
explosión	1465.0	1780	2
compromiso	1462.0	1781	2
rumor	1462.0	1782	2
ritmo	1462.0	1783	2
plata	1461.0	1784	2
veinte	1461.0	1785	2
sincero	1460.0	1786	2
corriente	1457.0	1787	2
deporte	1456.0	1788	2
adolescente	1456.0	1789	2
evento	1456.0	1790	2
rock	1452.0	1791	2
príncipe	1451.0	1792	2
aspecto	1451.0	1793	2
lío	1450.0	1794	2
comunidad	1449.0	1795	2
universo	1448.0	1796	2
soportar	1448.0	1797	2
plantar	1447.0	1798	2
amén	1446.0	1799	2
ducha	1445.0	1800	2
comunicación	1444.0	1801	2
incómodo	1443.0	1802	2
anciano	1443.0	1803	2
rara	1441.0	1804	2
parir	1441.0	1805	2
rastro	1440.0	1806	2
gira	1438.0	1807	2
dedicar	1436.0	1808	2
jugado	1435.0	1809	2
promesa	1435.0	1810	2
colgar	1434.0	1811	2
corta	1434.0	1812	2
guarda	1433.0	1813	2
sacó	1432.0	1814	2
chicago	1431.0	1815	2
normalmente	1426.0	1816	2
primeros	1420.0	1817	2
alarma	1419.0	1818	2
cabo	1416.0	1819	2
doctora	1415.0	1820	2
divorcio	1414.0	1821	2
eléctrico	1414.0	1822	2
cámaras	1413.0	1823	2
licencia	1413.0	1824	2
inglaterra	1413.0	1825	2
voluntad	1412.0	1826	2
precioso	1409.0	1827	2
llevado	1409.0	1828	2
ventaja	1409.0	1829	2
sofá	1405.0	1830	2
diversión	1402.0	1831	2
aventura	1402.0	1832	2
sesión	1399.0	1833	2
inteligencia	1398.0	1834	2
crítico	1397.0	1835	2
coma	1397.0	1836	2
vencer	1393.0	1837	2
moneda	1393.0	1838	2
ala	1391.0	1839	2
impresionante	1391.0	1840	2
ocasión	1388.0	1841	2
solas	1387.0	1842	2
parada	1384.0	1843	2
solución	1381.0	1844	2
rodar	1381.0	1845	2
martes	1381.0	1846	2
hombro	1380.0	1847	2
grito	1379.0	1848	2
estómago	1379.0	1849	2
granja	1378.0	1850	2
contestar	1378.0	1851	2
cuerda	1377.0	1852	2
miras	1374.0	1853	2
maravilla	1374.0	1854	2
nuclear	1373.0	1855	2
almorzar	1372.0	1856	2
campeón	1371.0	1857	2
porquería	1371.0	1858	2
italiano	1370.0	1859	2
mínimo	1370.0	1860	2
cirugía	1370.0	1861	2
conferencia	1370.0	1862	2
ambulancia	1370.0	1863	2
tribunal	1366.0	1864	2
espejo	1366.0	1865	2
mental	1365.0	1866	2
familias	1365.0	1867	2
correcta	1365.0	1868	2
coincidencia	1364.0	1869	2
acusado	1364.0	1870	2
robado	1361.0	1871	2
ejercicio	1360.0	1872	2
cuyo	1360.0	1873	2
separar	1360.0	1874	2
contratar	1355.0	1875	2
laura	1355.0	1876	2
botón	1354.0	1877	2
prestar	1354.0	1878	2
aumentar	1353.0	1879	2
sospechar	1352.0	1880	2
tratado	1352.0	1881	2
presencia	1352.0	1882	2
título	1352.0	1883	2
junta	1350.0	1884	2
oculto	1347.0	1885	2
medida	1347.0	1886	2
marie	1345.0	1887	2
golf	1345.0	1888	2
perdedor	1345.0	1889	2
positivo	1345.0	1890	2
abogados	1344.0	1891	2
identificar	1343.0	1892	2
rechazar	1342.0	1893	2
clínico	1340.0	1894	2
demandar	1339.0	1895	2
dudas	1339.0	1896	2
texas	1337.0	1897	2
repetir	1336.0	1898	2
desierto	1335.0	1899	2
colocar	1334.0	1900	2
periodista	1333.0	1901	2
fría	1330.0	1902	2
ocurrido	1330.0	1903	2
arrancar	1329.0	1904	2
sonrisa	1327.0	1905	2
claramente	1326.0	1906	2
plano	1326.0	1907	2
nación	1326.0	1908	2
separado	1324.0	1909	2
enterrar	1324.0	1910	2
favorita	1324.0	1911	2
uniforme	1323.0	1912	2
cargos	1322.0	1913	2
organizar	1322.0	1914	2
divertir	1321.0	1915	2
básicamente	1321.0	1916	2
julia	1318.0	1917	2
francia	1318.0	1918	2
torre	1316.0	1919	2
campaña	1316.0	1920	2
ciudadano	1313.0	1921	2
tanque	1313.0	1922	2
t	1311.0	1923	2
identificación	1308.0	1924	2
hierba	1308.0	1925	2
igualmente	1303.0	1926	2
rubio	1303.0	1927	2
onda	1303.0	1928	2
registrar	1301.0	1929	2
bordo	1300.0	1930	2
adecuado	1299.0	1931	2
venganza	1298.0	1932	2
misterio	1298.0	1933	2
alternativa	1297.0	1934	2
alertar	1295.0	1935	2
montar	1294.0	1936	2
estudiantes	1293.0	1937	2
suave	1292.0	1938	2
producto	1290.0	1939	2
tráfico	1290.0	1940	2
asumir	1290.0	1941	2
esclavo	1289.0	1942	2
guardias	1289.0	1943	2
charla	1287.0	1944	2
terapia	1286.0	1945	2
insistir	1285.0	1946	2
juzgar	1283.0	1947	2
entrenamiento	1283.0	1948	2
desarrollar	1282.0	1949	2
desesperado	1280.0	1950	2
sano	1277.0	1951	2
saludar	1274.0	1952	2
cola	1274.0	1953	2
útil	1274.0	1954	2
espía	1272.0	1955	2
auxilio	1271.0	1956	2
saco	1270.0	1957	2
virgen	1269.0	1958	2
depósito	1267.0	1959	2
rescate	1266.0	1960	2
soñar	1265.0	1961	2
involucrado	1263.0	1962	2
cerrada	1261.0	1963	2
conductor	1260.0	1964	2
popular	1259.0	1965	2
ensayo	1259.0	1966	2
armario	1258.0	1967	2
práctica	1257.0	1968	2
cobrar	1257.0	1969	2
maleta	1256.0	1970	2
curioso	1254.0	1971	2
servicios	1253.0	1972	2
jueves	1253.0	1973	2
conectar	1252.0	1974	2
arresto	1251.0	1975	2
conejo	1250.0	1976	2
amarillo	1249.0	1977	2
condenado	1248.0	1978	2
sombra	1247.0	1979	2
eliminar	1246.0	1980	2
aviso	1246.0	1981	2
celda	1242.0	1982	2
guía	1242.0	1983	2
moda	1241.0	1984	2
muñeca	1239.0	1985	2
seco	1238.0	1986	2
patrick	1238.0	1987	2
encantador	1237.0	1988	2
circunstancia	1236.0	1989	2
suicidio	1235.0	1990	2
fábrica	1235.0	1991	2
manzana	1235.0	1992	2
requerir	1232.0	1993	2
ola	1231.0	1994	2
acostar	1230.0	1995	2
crisis	1230.0	1996	2
oreja	1229.0	1997	2
impuesto	1228.0	1998	2
michelle	1227.0	1999	2
proponer	1226.0	2000	2
estacionamiento	1224.0	2001	3
pastilla	1223.0	2002	3
encerrado	1222.0	2003	3
educación	1222.0	2004	3
curiosidad	1220.0	2005	3
habilidad	1219.0	2006	3
impresión	1219.0	2007	3
arreglo	1219.0	2008	3
convencer	1218.0	2009	3
delito	1218.0	2010	3
aparte	1218.0	2011	3
doce	1217.0	2012	3
sección	1217.0	2013	3
distrito	1217.0	2014	3
actitud	1216.0	2015	3
episodio	1215.0	2016	3
ira	1215.0	2017	3
condado	1213.0	2018	3
aprovechar	1212.0	2019	3
hoyo	1211.0	2020	3
placa	1211.0	2021	3
término	1210.0	2022	3
vecinos	1209.0	2023	3
alerta	1209.0	2024	3
competencia	1208.0	2025	3
telefónico	1207.0	2026	3
guión	1207.0	2027	3
roma	1207.0	2028	3
elegido	1207.0	2029	3
